OBJECTID,GID,GUID,DT_CREATED,DT_VERIFIE,DT_START,DT_END,IS_COMPLET,IS_CURRENT,SRC_DETAIL,IS_VERIFIE,DT_MODIFIE,NOTES,PWSID,NAME,ACTIVITY_S,ACTIVITY_D,OWNER_TYPE,D_PRIN_CNT,D_POPULATI,D_PWS_FED_,D_LAST_INV,D_LAST_UPD,SOURCE_TAB,COUNTY_FIP,STATE,ADDRESS_CI,ADDR_LINE_,ADDR_LINE0,ADDRESS_ZI,SVC_CONNEC,DISTRICT_L,BOUNDARY_TYPE,REG_AGENCY,VERIFIED_STATUS,VERIFIED_NAME,VERIFIED_TYPE,DT_VERIFIED,EDITDATE,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,Shape__Area,Shape__Length,SHAPE
7190,149,dc9db103-836b-4fe1-b7df-90bf937e2825,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/10/10 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00, ,CA4700828,CAMP CREEK CAMPGROUND-PP&L,A,1984/01/21 08:00:00+00,P,SISKIYOU,150,NC,2018/03/07 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,93,CA,MEDFORD,,925 S. Grape St. Bldg #5,97501,1,64,,DISTRICT 01 - KLAMATH,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2.9157285847e-06,0.00831818021711383,
7191,12630,be7590fa-c535-4c38-996d-e989b0284de1,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,ICE downloaded from SACOG (2009) and linked to PICME pwsid,0,2018/01/22 08:00:00+00, ,CA3410020,CITY OF SACRAMENTO MAIN,A,2017/10/19 08:00:00+00,S,SACRAMENTO,501344,C,2019/05/15 08:00:00+00,2017/10/19 08:00:00+00,2019/06/20 08:00:00+00,67,CA,SACRAMENTO,,7501 Collegetown Drive,95826,141180,72,,DISTRICT 09 - SACRAMENTO,Pending,,,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.0263153547517355,1.51954429610221,
7192,16216,b33ee61b-275c-4dfe-8e34-6d60b0f846c3,2016/10/24 08:00:00+00,1970/01/01 00:00:00+00,2016/10/21 08:00:00+00,1970/01/01 00:00:00+00,1,1,,0,1970/01/01 00:00:00+00,,CA3100040,SHADY GLEN COMM WATER SYSTEM,A,2016/07/26 08:00:00+00,P,PLACER,200,C,2017/08/23 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,61,CA,COLFAX,#42,450 GLADYCON ROAD,95713,121,17313,,LPA61 - PLACER COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3.637728038105e-06,0.00791163204637055,
7193,16455,b1c791ac-a555-41f9-a44b-41660aa0c9e2,2017/03/03 08:00:00+00,1970/01/01 00:00:00+00,2017/03/02 08:00:00+00,1970/01/01 00:00:00+00,1,1,,0,1970/01/01 00:00:00+00,,CA3610085,SAN ANTONIO WATER COMPANY,A,1976/01/01 08:00:00+00,P,SAN BERNARDINO,3371,C,2019/03/25 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,71,CA,UPLAND,,139 North Euclid Avenue,91786,1210,76,,DISTRICT 13 - SAN BERNARDINO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.000435595548148272,0.119297235650357,
7194,165,481dc931-800a-4190-86f0-22b802176e06,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/10/12 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00, ,CA4700870,MDF-MEDICINE LAKE,A,1985/06/04 08:00:00+00,F,SISKIYOU,250,NC,2015/12/18 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,93,CA,ALTURAS, ,225 W 8th St,96101,1,64,,DISTRICT 01 - KLAMATH,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.000218236819688829,0.0909051580009387,
7195,160,c8474ef7-cbcc-4ec3-82b3-142a1b33fccd,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/10/12 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00, ,CA4700663,"WEED GOLF CLUB, INC.",A,1981/11/30 08:00:00+00,P,SISKIYOU,110,NC,2017/02/07 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,93,CA,WEED,,P.O. Box 204,96904,1,64,,DISTRICT 01 - KLAMATH,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3.16732347031695e-05,0.0369984582452868,
7196,163,bccd4214-1805-45ac-891c-da67cd83031d,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/08/09 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00, ,CA4700839,R-RANCH KLAMATH RIVER,A,1983/06/30 08:00:00+00,P,SISKIYOU,300,NC,2017/03/28 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,93,CA,HORNBROOK,,P.O. Box 71,96044,1,64,,DISTRICT 01 - KLAMATH,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2.39997474091895e-05,0.0327770404619622,
7197,164,8d2b427f-9fe3-4d7d-af11-82ca997624ef,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/08/08 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00, ,CA4700863,MT. SHASTA SKI PARK,A,1986/04/04 08:00:00+00,P,SISKIYOU,3500,NC,2017/09/29 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,93,CA,MT. SHASTA,,104 Siskiyou Ave,96067,2,64,,DISTRICT 01 - KLAMATH,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.000305985166754274,0.0697619892961716,
7198,161,2e2aafda-0f32-48f2-872e-08f879bb4ccd,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,1996/04/01 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00, ,CA4700666,STEWART MINERAL SPRINGS,A,1981/11/30 08:00:00+00,P,SISKIYOU,150,NC,2018/12/18 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,93,CA,WEED,,4617 Stewart Springs Road,96094,1,64,,DISTRICT 01 - KLAMATH,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,4.48528384504e-06,0.0108261076044038,
7199,166,dbba8e6d-fe67-4030-9884-e25fcd2b36bf,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/11/06 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created using Water Boundary Tool,0,1970/01/01 00:00:00+00,PDF map from Ventura County Water Purveyor map,CA5602140,SATICOY COUNTRY CLUB-CITY OF VENTURA,A,2004/03/08 08:00:00+00,P,VENTURA,177,C,2018/06/08 08:00:00+00,2016/12/29 08:00:00+00,2019/06/20 08:00:00+00,111,CA,VENTURA,,PO Box 99,93002,74,69,,DISTRICT 06 - SANTA BARBARA,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.000120175341643895,0.054144662024609,
7200,169,31471860-cfd8-4247-9b20-36f693319f2e,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2002/07/04 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00, ,CA2500529,MDF-CANBY WORK CENTER,A,1976/01/01 08:00:00+00,F,MODOC,40,NC,2018/02/13 08:00:00+00,2017/10/19 08:00:00+00,2019/06/20 08:00:00+00,49,CA,ALTURAS, ,225 W 8th St,96101,1,64,,DISTRICT 01 - KLAMATH,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1.54955383069e-06,0.0050482321307623,
7201,167,55e803b2-a176-4f2a-8677-68157c775b09,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/07/24 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00,"Boundary created using SDWIS/Google maps; uploaded by TC/KT",CA5700554,CAMPERS INN - RV & GOLF COURSE,A,2016/08/08 08:00:00+00,P,YOLO,120,C,2016/08/11 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,113,CA,DUNNIGAN,,P O BOX 71,95937,68,17323,,LPA87 - YOLO COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,4.0574228799995e-06,0.00865774210735449,
7202,12310,04932547-f7c3-4842-9a6f-84834a4d4f2c,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,ICE downloaded from LA County and linked to PICME pwsid,0,1970/01/01 00:00:00+00,,CA1900146,SUNNYSIDE FARMS MUTUAL WATER COMPANY,A,2016/08/08 08:00:00+00,P,LOS ANGELES,326,C,2018/12/26 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,37,CA,LANCASTER,,1403 JENNER ST,93534,147,108,Water Service Area,LPA49 - LA COUNTY,Pending,J. Miller,Water System representative,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/14 20:12:35+00,0.000189123221583001,0.0675103744335925,
7203,172,f5f6802b-e505-4f17-a9a9-a7a2b0e50e24,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/10/19 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00, ,CA2500535,MDF-CEDAR CREEK,A,1983/01/27 08:00:00+00,F,MODOC,25,NC,2016/03/24 08:00:00+00,2016/01/21 08:00:00+00,2019/06/20 08:00:00+00,49,CA,ALTURAS, ,225 W 8th St,96101,1,64,,DISTRICT 01 - KLAMATH,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1.650186448795e-06,0.00628820628527287,
7204,170,fbca183d-dc96-4c79-8f08-515e2643d6ce,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/07/24 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00,"Boundary drawn using SDWIS/Google Maps; uploaded by TC/KT",CA5800807,AEROPINES,A,2016/07/28 08:00:00+00,P,YUBA,45,C,2016/08/11 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,115,CA,YUBA CITY,,1110 CIVIC CENTER BLVD #102,95993,21,17319,,LPA88 - YUBA COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3.90378265e-06,0.00791846146210407,
7205,179,4a3e9e1a-66e0-45b0-a6ff-167b9875327d,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2002/04/01 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00, ,CA2500547,MDF-ADIN RANGER STATION,A,1976/01/01 08:00:00+00,F,MODOC,50,NTNC,2017/04/25 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,49,CA,ALTURAS, ,225 W 8th St,96101,1,64,,DISTRICT 01 - KLAMATH,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1.2290112846255e-06,0.00450403807425343,
7206,171,10415aa4-953b-4bcb-b285-992f35b5647a,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/10/19 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00, ,CA2500530,MDF-AMBROSE,A,1976/01/01 08:00:00+00,F,MODOC,55,NC,2016/03/24 08:00:00+00,2016/01/21 08:00:00+00,2019/06/20 08:00:00+00,49,CA,ALTURAS, ,225 W 8th St,96101,1,64,,DISTRICT 01 - KLAMATH,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,6.8996912527455e-05,0.0401702116616599,
7207,183,8d6520f3-53f3-42e5-86ed-fb437eb884d8,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/07/24 08:00:00+00,2018/06/01 08:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2018/06/11 08:00:00+00,"Drinking water service area boundary; source=Google Maps, SDWIS; drawn/uploaded by TC/KT; Inactive WS per SDWIS, 6/2018",CA5800825,GOLDEN ACRES MOBILE HOME PARK,I,2011/01/01 08:00:00+00,P,YUBA,24,NP,2017/05/04 08:00:00+00,2017/05/04 08:00:00+00,2019/06/20 08:00:00+00,115,CA,LOMA RICA,,4044 FRUITLAND RD,95901,14,17319,,LPA88 - YUBA COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,8.67878625e-07,0.00380552404511852,
7208,15572,ed5cfb54-48f3-4553-9c0e-2774a503afb0,2012/03/21 08:00:00+00,1970/01/01 00:00:00+00,2012/03/21 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created from user-digitized polygon.,0,2018/01/21 08:00:00+00, ,CA1910303,ANTELOPE VALLEY POPPY RESERVE STATE PARK,A,1976/01/01 08:00:00+00,S,LOS ANGELES,19640,NC,2019/01/31 08:00:00+00,2016/03/11 08:00:00+00,2019/06/20 08:00:00+00,37,CA,LANCASTER, ,15701 EAST AVENUE M,93535,3,79,,DISTRICT 16 - CENTRAL,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.000726875849167985,0.163774751668394,
7209,181,96fc82f2-cd4b-4f59-ab30-bda35b785838,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/07/24 08:00:00+00,2018/06/01 08:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2018/06/11 08:00:00+00,"Drinking water service area boundary; source=Google Maps, SDWIS; drawn/uploaded by TC/KT; Inactive WS per SDWIS, 6/2018",CA5800878,GEORGE AVENUE APARTMENTS,I,2011/12/31 08:00:00+00,P,YUBA,24,NP,2017/02/28 08:00:00+00,2017/05/04 08:00:00+00,2019/06/20 08:00:00+00,115,CA,MARYSVILLE,,5568 SHORT ST,95901,10,17319,,LPA88 - YUBA COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,5.4030029725e-07,0.0033592256402748,
7210,196,2c196ecf-e7ff-4188-880d-4474284cd104,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/11/13 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created using Water Boundary Tool,0,2017/12/01 08:00:00+00,"Drinking water service area boundary; source-http://www.camptonville.com/CvilleEconDevPlan2001.pdf, SDWIS; drawn/uploaded by TC/KT.",CA5800924,CAMPTONVILLE COMMUNITY SERV DIST,A,2016/07/28 08:00:00+00,P,YUBA,180,C,2018/06/20 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,115,CA,CAMPTONVILLE,,PO BOX 327,95922,85,17319,,LPA88 - YUBA COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:49+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,5.57928669328905e-05,0.0329394512187292,
7211,12405,bf1958ba-3b8c-499d-aa94-c76b0eff7601,2011/09/04 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.,0,1970/01/01 00:00:00+00,,CA2702165,ORCHARD LN WS #09,A,2016/08/01 08:00:00+00,P,MONTEREY,25,NC,2017/06/29 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,53,CA,SALINAS,17515 ORCHARD LANE, ,93907,5,17328,,LPA57 - MONTEREY COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:50+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1.03514521106e-06,0.00417065089189563,
7212,191,12897aee-fa6c-45bf-9f5d-c5f8194ce379,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,1996/04/01 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00, ,CA1200597,RICHARDSON GROVE CAMPGROUND & RV PARK,A,1979/03/22 08:00:00+00,P,HUMBOLDT,750,NC,2017/10/23 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,23,CA,REDWAY,,P.O. Box 1012,95560,1,64,,DISTRICT 01 - KLAMATH,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:50+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1.08529439712395e-05,0.0146840555669932,
7213,194,1a6881c5-94a9-4e9a-a30e-3a1e76cde5eb,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/07/25 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00, ,CA1210307,RICHARDSON GROVE SP-STATE PARKS,A,1976/01/01 08:00:00+00,S,HUMBOLDT,1500,NC,2018/03/08 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,23,CA,WEOTT,,P.O. Box 100,95571,1,64,,DISTRICT 01 - KLAMATH,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:50+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,8.91899530383855e-05,0.0423139871661993,
7214,185,2980be51-b976-4c3a-9338-eb34c02bd57a,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/07/24 08:00:00+00,2018/06/01 08:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2018/06/11 08:00:00+00,"Drinking water service area boundary; source=Google Maps, SDWIS; drawn/uploaded by TC/KT; Inactive WS per SDWIS, 6/2018",CA5800900,OAK RIDGE APARTMENTS,I,2010/03/18 08:00:00+00,P,YUBA,24,NP,2016/12/06 08:00:00+00,2017/05/04 08:00:00+00,2019/06/20 08:00:00+00,115,CA,ROSEVILLE,,2350 MCLAREN DR,95661,14,17319,,LPA88 - YUBA COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:50+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,5.1358403185e-07,0.00296751027797335,
7215,190,66eb4767-927c-4aa8-9171-b2dfb9cacd77,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,1993/09/11 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00, ,CA1200587,BRICELAND C.S.D.,A,1979/03/22 08:00:00+00,L,HUMBOLDT,75,C,2019/05/22 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,23,CA,REDWAY,,P.O. Box 670,95560,26,64,,DISTRICT 01 - KLAMATH,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:50+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2.492076438049e-05,0.0223258113247827,
7216,184,05b36d53-43d8-4d58-ae30-a2625666e103,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/07/24 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00,"Drinking water service area boundary; source=Google Maps, SDWIS; drawn/uploaded by TC/KT",CA5800805,LAKE FRANCIS MUTUAL WATER COMPANY,A,2016/07/28 08:00:00+00,P,YUBA,60,C,2019/03/21 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,115,CA,DOBBINS,,PO BOX 422,95935,19,17319,,LPA88 - YUBA COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:50+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1.041488050035e-05,0.0139758969441277,
7217,193,474bbfad-94e6-4530-9bcb-c50796c33bd5,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/10/24 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00, ,CA1206012,WHITETHORN CONSTRUCTION,A,2017/01/01 08:00:00+00,P,HUMBOLDT,45,NTNC,2019/06/12 08:00:00+00,2017/10/24 08:00:00+00,2019/06/20 08:00:00+00,23,CA,WHITETHORN,,P.O. Box 400,95589,15,64,,DISTRICT 01 - KLAMATH,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:50+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,8.53628497002e-06,0.0112760577816344,
7218,195,072afb2a-07a8-4ca1-a446-ed378abaf372,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/10/24 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00, ,CA1210312,FOUNDERS GROVE-STATE PARKS,A,1976/01/01 08:00:00+00,S,HUMBOLDT,200,NC,2018/03/08 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,23,CA,WEOTT,,P.O. Box 100,95571,1,64,,DISTRICT 01 - KLAMATH,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:50+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1.55454105223e-05,0.0148997461516404,
7219,12545,0575550e-3f32-4959-b792-95e3fe1bdda0,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,ICE downloaded from LA County and linked to PICME pwsid,0,2018/01/21 08:00:00+00, ,CA1910033,CALIFORNIA WATER SERVICE CO. - DOMINGUEZ,A,1979/03/22 08:00:00+00,P,LOS ANGELES,142914,C,2019/06/17 08:00:00+00,2019/05/23 08:00:00+00,2019/06/20 08:00:00+00,37,CA,SAN JOSE,,1720 North First Street,95112-4508,32672,85,,DISTRICT 22 - ANGELES,Pending,D. Leslie,District / LPA staff member,1970/01/01 00:00:00+00,2019/12/21 08:05:50+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:36:40+00,0.00764437551260449,0.601964433989455,
7220,187,189a701f-a0f4-4481-a5f6-502b6ab7654e,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/07/24 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00,"Drinking water service area boundary; source=Google Maps, SDWIS; drawn/uploaded by TC/KT",CA5800820,RIVER HIGHLANDS CSD,A,2016/07/28 08:00:00+00,L,YUBA,200,C,2018/04/30 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,115,CA,MARYSVILLE,,915 8TH STREET,95901,84,17319,,LPA88 - YUBA COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:50+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1.33012790632505e-05,0.0164150007800503,
7221,15991,b71e80bc-61a5-4164-85ba-0a1a24ed32c2,2015/12/31 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,,0,1970/01/01 00:00:00+00,,CA4901153,JIMTOWN STORE,A,1992/12/08 08:00:00+00,P,SONOMA,30,NC,2018/09/14 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,97,CA,HEALDSBURG,,6706 Highway 128,95448,2,81,,DISTRICT 18 - SONOMA,Verified,J. Oakley,District / LPA staff member,2019/09/02 08:00:00+00,2020/01/03 03:27:17+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:47:07+00,3.4037634075e-07,0.00256368320959547,
7222,186,5b07b5d2-fbb5-438d-9cb2-7fe61ad43d73,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/07/24 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00,"Drinking water service area boundary; source=Google Maps, SDWIS; drawn/uploaded by TC/KT",CA5800850,REBEL RIDGE VILLAGE,A,2016/07/28 08:00:00+00,P,YUBA,60,C,2019/03/21 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,115,CA,CAMPTONVILLE,,14437 OLD MARYSVILLE ROAD,95922,42,17319,,LPA88 - YUBA COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:50+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1.9677347448005e-06,0.00779214328307724,
7223,213,a1a6ff84-6c15-4522-9610-4e51a4ef1ebf,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,2017/07/19 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/14 08:00:00+00, ,CA1206013,ELK COUNTRY RV RESORT AND CAMPGROUND,A,2011/12/08 08:00:00+00,P,HUMBOLDT,51,NC,2019/05/15 08:00:00+00,2019/05/15 08:00:00+00,2019/06/20 08:00:00+00,23,CA,SPARKS,,P.O. Box 50160,89435,30,64,,DISTRICT 01 - KLAMATH,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:50+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1.4831700987065e-05,0.0202504150634823,
7224,214,2a410727-33b5-4bd7-919e-00e1b923848a,2017/11/15 08:00:00+00,1970/01/01 00:00:00+00,2001/12/25 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2017/11/15 08:00:00+00, ,CA1210321,STONE LAGOON-STATE PARKS,A,1976/01/01 08:00:00+00,S,HUMBOLDT,400,NC,2018/07/31 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,23,CA,CRESCENT CITY,,500 Aubell Lane,95531,1,64,,DISTRICT 01 - KLAMATH,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:50+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1.92065919462095e-05,0.0190741893448149,
